Id,MS Zoning,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Foundation,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Full Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Sale Type,SalePrice,Age_Built,Age_Remod,Age_Garage
637,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,BrkFace,BrkFace,None,3,CBlock,3,1202.0,3,1202,1202,1,1,3,6,0,0,Attchd,2,1.0,304.0,COD,120000,53,53,53.0
1826,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Hip,Wd Sdng,Wd Sdng,BrkFace,3,CBlock,3,988.0,3,988,988,1,1,3,5,0,0,Detchd,1,2.0,572.0,WD ,128500,46,46,44.0
173,RM,Lvl,Inside,OldTown,Artery,1Fam,1Story,5,Gable,WdShing,Wd Shng,None,3,CBlock,3,1008.0,4,1028,1028,1,1,3,5,1,4,Detchd,1,2.0,360.0,WD ,115000,83,60,83.0
715,RM,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,Gable,AsbShng,AsbShng,None,3,CBlock,3,720.0,3,720,1284,1,1,3,5,0,0,Detchd,1,1.0,240.0,WD ,110000,62,59,61.0
2433,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,None,4,PConc,5,707.0,5,707,1414,2,1,4,6,1,4,Attchd,3,2.0,403.0,WD ,178000,2,2,2.0
2866,RL,HLS,Inside,Crawfor,Norm,1Fam,2Story,7,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,3,637.0,5,959,1609,1,1,4,8,2,4,2Types,1,3.0,579.0,WD ,199500,74,16,43.0
2311,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,PConc,3,813.0,5,813,1525,2,1,3,6,1,3,Attchd,3,2.0,400.0,WD ,183500,9,8,9.0
1551,RM,Lvl,Inside,IDOTRR,Norm,1Fam,SLvl,5,Hip,HdBoard,Plywood,None,2,CBlock,4,624.0,5,1092,1656,1,1,3,7,1,1,Attchd,1,1.0,288.0,WD ,126000,41,41,41.0
1049,RL,Lvl,Inside,NPkVill,Norm,Twnhs,1Story,7,Gable,Plywood,Brk Cmn,None,3,CBlock,4,1055.0,2,1055,1055,2,1,3,4,0,0,Attchd,1,2.0,440.0,WD ,148500,31,31,31.0
657,RL,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,Gable,VinylSd,VinylSd,None,3,BrkTil,3,676.0,5,676,1352,2,1,4,7,0,0,Detchd,1,2.0,720.0,WD ,149000,70,3,70.0
414,RL,Lvl,Inside,NPkVill,Norm,Twnhs,2Story,6,Gable,Plywood,Brk Cmn,None,3,CBlock,4,855.0,3,855,1456,2,1,3,6,1,3,Attchd,1,2.0,440.0,WD ,137900,32,32,32.0
1181,RL,Lvl,CulDSac,Veenker,Norm,TwnhsE,1Story,8,Gable,BrkFace,BrkFace,None,4,PConc,4,1719.0,5,1719,1719,1,1,4,6,2,4,Attchd,3,2.0,473.0,Con,324000,15,15,15.0
1514,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,Stucco,Stucco,None,3,CBlock,3,864.0,3,864,864,1,1,3,5,0,0,None,0,0.0,0.0,WD ,98000,83,58,0.0
1040,RM,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,3,483.0,3,483,987,1,1,3,5,0,0,Detchd,1,1.0,264.0,WD ,103400,35,35,35.0
216,RL,Lvl,Inside,Sawyer,Feedr,1Fam,1.5Fin,5,Gable,VinylSd,VinylSd,None,3,CBlock,3,780.0,4,780,1020,1,1,3,6,0,0,None,0,0.0,0.0,WD ,94000,135,14,0.0
1720,RL,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,8,Gable,VinylSd,VinylSd,Stone,4,PConc,4,1554.0,5,1554,1554,2,1,4,6,1,4,Attchd,2,2.0,627.0,WD ,209500,1,1,1.0
204,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,Gable,Wd Sdng,Wd Sdng,None,4,PConc,3,780.0,5,780,1560,1,1,4,7,0,0,None,0,0.0,0.0,WD ,159900,98,1,0.0
2438,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,PConc,4,982.0,5,1008,1889,2,1,3,9,1,3,Attchd,3,2.0,431.0,WD ,215000,6,6,6.0
89,RL,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,3,CBlock,3,1040.0,5,1040,1040,1,1,3,6,0,0,Detchd,1,1.0,260.0,WD ,127000,48,0,48.0
240,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,WdShing,Wd Shng,None,3,CBlock,3,1172.0,3,1172,1172,1,1,3,5,0,0,Attchd,3,1.0,366.0,WD ,128000,56,12,56.0
105,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,CemntBd,CmentBd,None,4,PConc,5,1642.0,5,1418,1418,1,1,4,6,1,4,Attchd,2,3.0,852.0,New,267916,0,1,1.0
2020,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,3,884.0,3,959,1367,1,1,3,6,1,4,Detchd,1,1.0,560.0,WD ,127500,76,57,29.0
888,RL,Lvl,Corner,Edwards,Norm,1Fam,SFoyer,7,Gable,HdBoard,HdBoard,BrkFace,4,Slab,0,0.0,5,495,1922,3,1,4,7,1,5,BuiltIn,2,2.0,672.0,ConLD,198500,6,6,6.0
1019,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Gable,MetalSd,MetalSd,BrkFace,3,CBlock,4,1422.0,3,1422,1422,2,1,4,7,1,3,Attchd,3,2.0,576.0,WD ,175500,27,27,27.0
2132,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,985.0,5,985,1842,2,1,4,7,1,3,Attchd,3,2.0,486.0,WD ,217500,7,7,7.0
203,RM,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,4,Gable,MetalSd,MetalSd,None,3,CBlock,3,888.0,5,888,1962,1,1,3,9,1,3,Detchd,1,2.0,572.0,WD ,149500,95,60,95.0
420,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,HdBoard,HdBoard,BrkFace,4,PConc,3,864.0,5,1120,1120,1,1,3,5,1,3,Attchd,2,2.0,656.0,WD ,148800,43,5,43.0
632,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Hip,BrkFace,BrkFace,None,3,CBlock,3,1478.0,4,1478,1478,1,1,3,6,2,4,Attchd,2,2.0,442.0,WD ,156500,52,52,52.0
2800,RL,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,4,PConc,4,930.0,5,950,1995,2,1,4,8,1,3,Attchd,2,2.0,610.0,WD ,237000,11,10,11.0
1885,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,912.0,2,912,912,1,1,3,5,0,0,Attchd,3,1.0,297.0,WD ,120000,49,22,49.0
1734,RL,Lvl,Corner,Gilbert,Norm,1Fam,1Story,6,Gable,VinylSd,VinylSd,None,3,PConc,4,1326.0,5,1326,1326,2,1,4,6,0,0,Attchd,3,2.0,388.0,WD ,203000,2,2,2.0
2327,RL,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,Gable,HdBoard,HdBoard,None,3,CBlock,4,1191.0,3,1204,1204,2,1,3,5,0,0,Attchd,2,2.0,461.0,WD ,130000,19,19,19.0
1282,RL,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,3,780.0,3,798,1611,1,1,3,7,0,0,Attchd,2,2.0,442.0,WD ,167900,44,44,44.0
2688,RL,Lvl,Inside,BrkSide,RRAn,2fmCon,1Story,4,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,3,960.0,3,960,960,1,1,3,6,0,0,Detchd,1,2.0,576.0,WD ,129000,36,36,36.0
2581,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,3,1070.0,3,1236,1236,1,1,4,6,1,2,Attchd,1,1.0,447.0,WD ,134450,49,10,49.0
2067,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,3,816.0,5,1416,1416,2,1,4,7,0,0,Attchd,1,2.0,576.0,WD ,112000,89,1,1.0
2115,RL,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,Gable,HdBoard,HdBoard,BrkFace,4,PConc,4,929.0,5,946,1873,2,1,4,7,1,3,Attchd,2,2.0,619.0,WD ,207000,19,19,19.0
754,RM,Bnk,Inside,OldTown,Norm,Duplex,2Story,5,Hip,MetalSd,MetalSd,None,3,BrkTil,3,1040.0,3,1088,2128,2,2,3,11,0,0,None,0,0.0,0.0,WD ,62500,87,59,0.0
1079,RL,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,Gable,VinylSd,Wd Shng,Stone,4,PConc,4,764.0,5,764,1626,2,1,4,6,0,0,BuiltIn,2,2.0,474.0,WD ,154000,5,4,5.0
2615,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,WdShing,Wd Shng,None,3,CBlock,3,816.0,3,816,816,1,1,3,5,0,0,Detchd,1,1.0,308.0,WD ,129900,49,49,49.0
329,RM,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,5,Gable,CemntBd,CmentBd,None,3,CBlock,4,536.0,3,536,1112,1,1,3,4,0,0,Attchd,1,1.0,336.0,WD ,85000,34,34,34.0
1320,RM,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,7,Gable,Wd Sdng,Wd Sdng,None,3,PConc,3,572.0,3,572,1111,1,1,3,5,1,4,Detchd,1,1.0,288.0,WD ,116900,82,58,26.0
416,RL,Lvl,Inside,NPkVill,Norm,Twnhs,2Story,6,Gable,Plywood,Brk Cmn,None,3,CBlock,3,855.0,3,855,1441,2,1,3,7,1,3,Attchd,1,2.0,440.0,WD ,148500,31,31,31.0
284,RL,Lvl,Inside,Edwards,Norm,2fmCon,1.5Fin,4,Gable,MetalSd,MetalSd,None,3,BrkTil,4,672.0,2,672,924,1,1,2,5,0,0,Detchd,1,1.0,280.0,WD ,80000,69,60,69.0
1385,RL,Lvl,CulDSac,Sawyer,Norm,1Fam,SFoyer,5,Gable,VinylSd,VinylSd,None,3,PConc,4,1060.0,3,1126,1126,1,1,3,5,0,0,Attchd,1,2.0,506.0,WD ,152000,24,24,24.0
275,RL,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,CBlock,2,381.0,5,992,992,1,1,3,6,0,0,Detchd,1,1.0,319.0,Oth,155891,56,56,56.0
2024,RL,Bnk,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Shng,None,3,PConc,3,768.0,5,752,1376,1,1,4,7,0,0,Detchd,1,2.0,576.0,WD ,165000,87,57,30.0
68,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Hip,VinylSd,VinylSd,None,4,PConc,4,1218.0,5,1218,1218,2,1,4,4,0,0,Attchd,2,2.0,676.0,New,204500,1,0,1.0
1910,RL,Lvl,Inside,NAmes,Artery,1Fam,2Story,5,Gable,MetalSd,MetalSd,Stone,3,CBlock,3,728.0,5,888,1644,1,1,4,7,2,4,Attchd,1,1.0,312.0,WD ,146500,65,12,65.0
381,RL,Lvl,Inside,NWAmes,RRAn,1Fam,1Story,7,Gable,Plywood,Plywood,BrkFace,3,CBlock,4,1271.0,3,1601,1601,2,1,3,7,1,3,Attchd,2,2.0,478.0,COD,157000,31,31,31.0
1323,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,7,Gable,Wd Sdng,Wd Shng,None,3,BrkTil,3,1313.0,4,1313,2495,2,1,3,10,1,4,Detchd,1,2.0,342.0,WD ,184000,118,9,58.0
2432,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,4,PConc,4,783.0,5,807,1509,2,1,4,7,1,4,Attchd,3,2.0,393.0,WD ,183200,4,3,4.0
777,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,BrkFace,3,CBlock,3,1092.0,3,1092,1092,1,1,3,6,1,1,Attchd,1,1.0,288.0,WD ,139000,47,47,47.0
1107,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,Hip,Wd Sdng,ImStucc,BrkFace,4,PConc,4,1311.0,5,1325,2418,2,1,4,9,1,3,Attchd,2,3.0,983.0,WD ,341000,15,14,15.0
30,RM,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,3,483.0,3,483,987,1,1,3,5,0,0,Detchd,1,1.0,264.0,COD,96000,39,39,39.0
282,RM,Lvl,Corner,Edwards,Norm,1Fam,1Story,4,Gable,VinylSd,VinylSd,None,3,PConc,4,1121.0,5,1121,1121,2,1,3,5,0,0,Attchd,2,2.0,440.0,WD ,140000,7,6,7.0
188,RM,Lvl,Inside,OldTown,Artery,1Fam,1Story,6,Gable,MetalSd,MetalSd,None,3,CBlock,3,912.0,3,1236,1236,1,1,3,6,0,0,Attchd,1,2.0,923.0,WD ,149700,53,14,53.0
2356,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,3,CBlock,4,1056.0,5,1074,1074,1,1,3,6,0,0,Attchd,2,2.0,495.0,WD ,153500,31,31,31.0
1554,A (agr),Low,Inside,IDOTRR,Norm,1Fam,1Story,1,Gable,AsbShng,VinylSd,None,2,Slab,0,0.0,1,733,733,1,1,2,4,0,0,Attchd,1,2.0,487.0,WD ,13100,56,56,56.0
1464,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,884.0,5,884,1768,2,1,4,8,0,0,Attchd,2,2.0,543.0,WD ,224900,5,5,5.0
2469,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,4,PConc,4,1257.0,5,1266,1266,2,1,4,6,1,3,Attchd,1,2.0,453.0,WD ,176000,1,1,1.0
1834,RL,Lvl,Inside,NoRidge,Norm,1Fam,1.5Fin,8,Hip,HdBoard,HdBoard,BrkFace,4,PConc,4,1683.0,5,2129,2872,2,1,4,9,1,3,Attchd,3,2.0,541.0,WD ,285000,15,7,15.0
1779,RL,Lvl,CulDSac,Somerst,RRAn,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,4,PConc,4,1485.0,5,1464,1464,2,1,4,6,0,0,Attchd,1,3.0,754.0,WD ,282922,0,1,1.0
2569,RL,Lvl,Corner,NAmes,Norm,1Fam,2Story,7,Gable,MetalSd,MetalSd,BrkFace,3,CBlock,3,924.0,5,1216,2157,2,1,4,8,2,4,Attchd,3,2.0,487.0,WD ,226000,40,40,40.0
2334,RL,Lvl,Inside,StoneBr,Norm,1Fam,2Story,8,Hip,VinylSd,VinylSd,BrkFace,5,PConc,5,1234.0,5,1264,2576,2,1,5,10,1,4,BuiltIn,3,3.0,666.0,New,361919,0,1,1.0
988,RL,Lvl,Inside,Mitchel,Norm,1Fam,1Story,6,Gable,Plywood,ImStucc,None,3,PConc,3,1567.0,3,1567,1567,2,1,4,5,2,3,Attchd,2,2.0,714.0,WD ,196000,32,32,32.0
382,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,4,1090.0,3,1370,1370,2,1,3,6,1,3,Attchd,2,2.0,479.0,WD ,152000,33,33,33.0
670,RL,Lvl,Inside,NAmes,Artery,Duplex,2Story,5,Gable,MetalSd,MetalSd,BrkFace,3,CBlock,3,1248.0,3,1338,2634,2,2,3,12,0,0,Detchd,1,4.0,968.0,WD ,200000,40,40,40.0
2760,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,4,PConc,5,1570.0,5,1590,1590,2,1,5,6,0,0,Attchd,3,3.0,754.0,New,294900,1,0,1.0
543,RL,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1450.0,5,1450,1450,2,1,4,6,0,0,Attchd,2,3.0,788.0,New,224243,1,0,1.0
2835,RL,Bnk,Corner,Edwards,Artery,1Fam,1.5Fin,6,Gable,AsbShng,AsbShng,None,3,BrkTil,2,832.0,3,846,1338,2,1,3,7,0,0,Detchd,1,2.0,528.0,WD ,92000,91,56,32.0
1735,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Hip,VinylSd,VinylSd,None,4,PConc,4,728.0,5,728,1456,2,1,4,8,1,4,Attchd,3,2.0,400.0,New,179540,0,1,1.0
2287,RM,Lvl,Inside,MeadowV,Norm,Twnhs,SLvl,4,Gable,CemntBd,CmentBd,None,3,CBlock,4,530.0,3,530,992,1,1,3,4,0,0,BuiltIn,3,1.0,297.0,WD ,106500,37,37,37.0
524,FV,Lvl,Inside,Somerst,Norm,1Fam,2Story,10,Gable,VinylSd,VinylSd,Stone,5,PConc,5,1017.0,5,1026,2007,2,1,5,10,1,5,Attchd,3,3.0,812.0,WD ,310000,1,1,1.0
1767,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1066.0,5,1108,2385,2,1,4,8,1,3,BuiltIn,3,3.0,600.0,WD ,252000,9,9,9.0
2206,RL,Lvl,Inside,Crawfor,Norm,1Fam,2.5Unf,7,Gable,MetalSd,MetalSd,None,3,CBlock,3,918.0,4,918,1646,2,1,3,7,2,4,Detchd,1,1.0,240.0,WD ,164000,66,57,66.0
1740,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,Stone,4,PConc,4,728.0,5,728,1456,2,1,4,7,0,0,Attchd,3,2.0,400.0,New,177594,0,1,1.0
199,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,Gable,VinylSd,VinylSd,None,3,CBlock,3,528.0,4,548,1040,1,1,3,5,0,0,Detchd,3,2.0,624.0,WD ,123900,74,30,31.0
2214,RL,Lvl,Inside,Crawfor,Feedr,1Fam,2Story,6,Hip,Wd Sdng,Stucco,None,3,BrkTil,4,1370.0,3,1370,2624,2,1,3,10,1,4,Detchd,1,3.0,864.0,WD ,239000,89,57,89.0
323,RL,Bnk,Inside,Mitchel,Norm,1Fam,1Story,5,Hip,Plywood,HdBoard,None,3,CBlock,3,1068.0,3,1264,1264,1,1,3,7,1,3,Attchd,1,2.0,528.0,WD ,169000,45,33,45.0
2421,RL,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1374.0,5,1557,1557,2,1,4,7,1,3,Attchd,3,2.0,420.0,WD ,234000,3,2,3.0
952,RL,Bnk,Inside,Mitchel,Norm,1Fam,SFoyer,6,Gable,Plywood,Plywood,None,3,CBlock,4,957.0,3,1287,1287,1,1,3,5,2,2,Attchd,2,2.0,541.0,WD ,173000,32,32,32.0
24,RL,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,6,Gable,Wd Sdng,Wd Sdng,BrkFace,3,CBlock,3,1004.0,5,1004,1004,1,1,3,5,1,3,Attchd,3,2.0,480.0,WD ,149000,40,40,40.0
1139,RL,Lvl,Corner,SawyerW,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,4,PConc,4,1162.0,5,1162,1162,2,1,4,6,0,0,Attchd,3,2.0,483.0,WD ,170000,1,1,1.0
518,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,4,PConc,5,1436.0,5,1436,1436,2,1,4,6,0,0,Attchd,3,2.0,529.0,New,225000,1,0,1.0
1390,RL,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,CBlock,3,960.0,5,960,960,1,1,4,6,0,0,Attchd,3,1.0,300.0,WD ,144900,45,5,45.0
277,RL,Low,CulDSac,Edwards,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,4,1196.0,3,1196,1196,1,1,3,6,0,0,Attchd,2,1.0,336.0,WD ,144000,42,42,42.0
54,RL,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,8,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1256.0,5,1269,1269,2,1,4,6,1,3,Attchd,3,2.0,430.0,WD ,192000,6,5,6.0
649,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,Wd Sdng,Wd Sdng,None,4,CBlock,3,1031.0,4,1031,1031,1,1,4,5,0,0,Attchd,1,1.0,230.0,WD ,145500,57,4,57.0
2600,RL,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,4,Gable,MetalSd,MetalSd,None,3,BrkTil,2,448.0,5,448,720,1,1,2,5,0,0,Attchd,1,1.0,280.0,WD ,86900,106,8,106.0
617,RL,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,Hip,Wd Sdng,Wd Sdng,BrkFace,3,CBlock,3,1505.0,5,1505,1505,1,1,3,6,1,3,Attchd,2,2.0,505.0,WD ,149500,56,56,56.0
2209,RL,Bnk,Inside,Crawfor,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,PConc,2,920.0,5,954,954,1,1,2,5,1,4,Basment,1,1.0,240.0,WD ,119750,69,57,69.0
2814,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,PConc,4,750.0,5,750,1500,2,1,4,6,0,0,Attchd,2,2.0,564.0,New,173900,1,0,1.0
2542,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,Wd Sdng,Wd Sdng,None,3,CBlock,3,1050.0,3,1050,1050,1,1,3,6,0,0,Attchd,1,1.0,368.0,COD,136500,45,45,45.0
2323,RL,Lvl,Inside,StoneBr,Norm,1Fam,2Story,8,Gable,CemntBd,CmentBd,None,4,PConc,4,2062.0,5,2079,2687,2,1,4,9,0,0,Attchd,3,2.0,618.0,WD ,270000,12,12,12.0
1393,RL,Lvl,Inside,ClearCr,Norm,1Fam,1Story,6,Flat,BrkFace,Plywood,None,3,CBlock,4,1602.0,4,1252,1252,1,1,3,4,1,4,Attchd,2,2.0,564.0,WD ,235000,48,33,48.0
490,RL,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,Gable,VinylSd,VinylSd,None,3,PConc,4,384.0,5,774,1430,2,1,3,7,1,3,BuiltIn,2,2.0,400.0,WD ,156000,10,9,10.0
542,RL,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,PConc,4,1114.0,5,1114,1114,2,1,4,6,0,0,Detchd,1,2.0,576.0,WD ,153000,6,5,5.0
973,RM,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,Hip,VinylSd,VinylSd,BrkFace,3,PConc,5,1224.0,5,1224,1224,2,1,3,5,0,0,Attchd,3,2.0,402.0,WD ,165000,10,10,10.0
1012,RL,Lvl,Inside,StoneBr,Norm,1Fam,2Story,9,Hip,VinylSd,VinylSd,BrkFace,4,PConc,4,1122.0,5,1134,2504,2,1,5,11,1,4,BuiltIn,3,3.0,656.0,WD ,325000,3,1,3.0
2218,RL,Lvl,Inside,Crawfor,Norm,2fmCon,1.5Fin,5,Gable,VinylSd,VinylSd,None,3,CBlock,3,728.0,5,760,1355,2,1,3,5,0,0,Detchd,1,2.0,528.0,WD ,140000,66,57,41.0
2033,RM,Lvl,Corner,IDOTRR,Norm,1Fam,SLvl,6,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,3,741.0,2,1497,2294,3,1,3,9,1,4,Attchd,1,2.0,658.0,WD ,202500,44,44,44.0
1071,RL,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,9,Hip,MetalSd,MetalSd,BrkFace,5,PConc,5,1702.0,5,1702,1702,1,1,5,7,1,4,Attchd,3,3.0,1052.0,New,367294,0,1,1.0
1583,RL,Lvl,Inside,Timber,Norm,1Fam,SLvl,6,Gable,HdBoard,HdBoard,BrkFace,4,CBlock,4,1461.0,5,1509,1509,2,1,4,5,1,2,Attchd,2,2.0,600.0,WD ,175000,20,19,20.0
2858,RL,Lvl,Corner,Crawfor,Norm,1Fam,2Story,7,Gable,Wd Sdng,Wd Shng,None,3,BrkTil,3,756.0,4,961,1717,1,1,4,7,1,4,Detchd,1,3.0,642.0,WD ,140000,91,36,8.0
2265,RL,Lvl,CulDSac,Timber,Norm,1Fam,1Story,7,Gable,Plywood,Plywood,None,3,CBlock,4,1265.0,4,1240,1240,2,1,4,6,0,0,Attchd,1,2.0,528.0,WD ,174000,22,22,22.0
1088,RL,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,Gable,VinylSd,VinylSd,Stone,4,PConc,4,856.0,5,1166,1166,2,1,4,5,0,0,Attchd,3,2.0,400.0,WD ,190000,3,3,3.0
698,RM,Lvl,Corner,OldTown,Norm,1Fam,2Story,5,Gable,VinylSd,VinylSd,None,4,CBlock,3,504.0,5,764,1464,2,1,3,7,0,0,None,0,0.0,0.0,WD ,129000,99,7,0.0
1896,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,Gable,MetalSd,MetalSd,BrkFace,3,CBlock,3,1592.0,4,1652,1652,1,1,4,6,1,4,Attchd,2,2.0,510.0,WD ,200000,48,16,48.0
628,RL,Lvl,Corner,NAmes,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,BrkFace,3,CBlock,4,896.0,3,1182,2142,2,1,4,8,1,4,Attchd,3,1.0,509.0,WD ,193500,41,41,41.0
1212,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Hip,HdBoard,HdBoard,Stone,3,CBlock,4,1092.0,5,1092,1092,1,1,3,6,0,0,Attchd,2,2.0,504.0,WD ,145000,44,44,44.0
2864,RL,Lvl,Inside,Crawfor,Norm,1Fam,1.5Fin,7,Gable,Stucco,Wd Sdng,BrkFace,4,BrkTil,3,1022.0,5,1122,1671,2,1,3,7,1,4,Detchd,1,2.0,451.0,WD ,218000,77,56,43.0
2740,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,BrkFace,3,Slab,0,0.0,4,1488,1488,1,1,3,7,1,5,Attchd,2,2.0,569.0,WD ,135000,54,4,4.0
2560,RL,Lvl,Corner,NAmes,Feedr,1Fam,1Story,5,Gable,Wd Sdng,Plywood,Stone,3,CBlock,3,1444.0,5,1624,1624,1,1,3,6,1,4,Attchd,2,1.0,240.0,WD ,146500,54,54,54.0
1716,RL,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,6,Gable,VinylSd,VinylSd,Stone,4,PConc,4,1362.0,5,1362,1362,2,1,4,6,1,4,Attchd,2,2.0,460.0,WD ,194700,2,1,2.0
1130,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Gable,CemntBd,CmentBd,Stone,4,PConc,4,1218.0,5,1218,1218,2,1,4,6,0,0,Attchd,3,2.0,462.0,New,230348,1,1,1.0
